city,state_id,lat,lng,population
Broadview Heights,OH,41.3196,-81.6779,19820
North Amityville,NY,40.7005,-73.4119,19817
Salmon Creek,WA,45.7099,-122.6632,19809
Lake Zurich,IL,42.1956,-88.0870,19807
St. John,IN,41.4429,-87.4697,19805
Casa de Oro-Mount Helix,CA,32.7640,-116.9688,19804
Hermosa Beach,CA,33.8653,-118.3962,19787
Westminster,MD,39.5796,-77.0067,19783
South San Jose Hills,CA,34.0123,-117.9043,19750
Culpeper,VA,38.4704,-78.0001,19740
Bayshore Gardens,FL,27.4345,-82.5793,19720
Homewood,IL,41.5591,-87.6610,19716
Shelbyville,IN,39.5352,-85.7793,19710
Lackawanna,NY,42.8182,-78.8325,19697
Englewood,FL,26.9717,-82.3524,19683
Universal City,TX,29.5521,-98.3074,19679
Arbutus,MD,39.2428,-76.6922,19662
Waxhaw,NC,34.9363,-80.7439,19645
Prichard,AL,30.7735,-88.1301,19645
Alamo,TX,26.1810,-98.1177,19644
West Mifflin,PA,40.3581,-79.9073,19638
Nanuet,NY,41.0957,-74.0155,19624
Midway,FL,30.4169,-87.0229,19617
Nocatee,FL,30.0927,-81.4095,19601
Meadowbrook,VA,37.4301,-77.4740,19574
Altamont,OR,42.1980,-121.7248,19569
Arvin,CA,35.1944,-118.8306,19568
Otsego,MN,45.2660,-93.6201,19565
Seabrook,MD,38.9802,-76.8502,19558
Hunters Creek,FL,28.3610,-81.4358,19554
Valle Vista,CA,33.7436,-116.8871,19550
Ashland,OH,40.8668,-82.3156,19544
Madisonville,KY,37.3409,-87.5034,19533
Stevenson Ranch,CA,34.3894,-118.5883,19518
Brookfield,IL,41.8245,-87.8470,19517
Warrensburg,MO,38.7627,-93.7260,19509
Hawthorne,NJ,40.9579,-74.1582,19507
Erlanger,KY,39.0109,-84.5864,19506
Hurricane,UT,37.1487,-113.3517,19501
Orinda,CA,37.8808,-122.1790,19497
Holtsville,NY,40.8124,-73.0447,19497
Lake Forest,IL,42.2380,-87.8596,19450
East St. Louis,IL,38.6155,-90.1304,19437
Sweetwater,FL,25.7785,-80.3760,19426
Lynn Haven,FL,30.2337,-85.6370,19425
Ferndale,MI,42.4592,-83.1313,19414
Angleton,TX,29.1721,-95.4293,19408
Lake Shore,MD,39.1030,-76.4876,19388
Brigham City,UT,41.5035,-112.0453,19373
Lexington,NC,35.8018,-80.2682,19347
Syosset,NY,40.8157,-73.5020,19347
Altoona,IA,41.6483,-93.4783,19345
Liberal,KS,37.0466,-100.9295,19340
Haslett,MI,42.7525,-84.4020,19333
Orange,TX,30.1226,-93.7607,19329
Cutlerville,MI,42.8403,-85.6734,19313
Zachary,LA,30.6643,-91.1634,19278
Stillwater,MN,45.0573,-92.8313,19243
Punta Gorda,FL,26.8941,-82.0513,19230
Deerfield,IL,42.1654,-87.8516,19228
Badger,AK,64.8006,-147.3877,19226
Seminole,FL,27.8435,-82.7840,19224
Twinsburg,OH,41.3220,-81.4451,19220
Ellensburg,WA,46.9999,-120.5475,19215
Wallingford Center,CT,41.4499,-72.8189,19211
Naples,FL,26.1504,-81.7936,19187
Lumberton,NC,34.6312,-79.0186,19186
Claremore,OK,36.3146,-95.6095,19173
Five Forks,SC,34.8069,-82.2271,19158
Maitland,FL,28.6295,-81.3718,19154
Hermiston,OR,45.8326,-119.2854,19141
White Oak,OH,39.2106,-84.6060,19123
Sartell,MN,45.6188,-94.2206,19096
Preakness,NJ,40.9382,-74.2242,19083
Merrifield,VA,38.8731,-77.2426,19075
Maumelle,AR,34.8522,-92.4000,19070
Pinole,CA,37.9931,-122.2833,19065
Tinton Falls,NJ,40.2708,-74.0949,19053
Matteson,IL,41.5095,-87.7468,19047
Dixon,CA,38.4469,-121.8250,19038
Arcata,CA,40.8615,-124.0758,19038
Alsip,IL,41.6701,-87.7368,19036
Cumberland,MD,39.6515,-78.7584,19028
Midlothian,VA,37.4856,-77.6522,19016
East Massapequa,NY,40.6742,-73.4359,19013
Winchester,KY,38.0018,-84.1908,18993
Sylvania,OH,41.7100,-83.7092,18991
Cedar Mill,OR,45.5355,-122.8006,18987
Norwood,OH,39.1605,-84.4535,18983
Bourbonnais,IL,41.1830,-87.8784,18959
Durango,CO,37.2659,-107.8781,18953
Central Point,OR,42.3764,-122.9111,18948
Ansonia,CT,41.3443,-73.0689,18945
Gautier,MS,30.4106,-88.6568,18932
Affton,MO,38.5499,-90.3264,18925
Highland,UT,40.4276,-111.7957,18913
Fox Crossing,WI,44.2228,-88.4763,18907
Franklin Farm,VA,38.9133,-77.3969,18906
Augusta,ME,44.3341,-69.7319,18895
Cocoa,FL,28.3820,-80.7675,18891
Bartow,FL,27.8868,-81.8214,18880
Rosedale,CA,35.3886,-119.2058,18875
Brownwood,TX,31.7127,-98.9767,18865
Hopkins,MN,44.9259,-93.4056,18861
Bradfordville,FL,30.5735,-84.2055,18850
Thomasville,GA,30.8394,-83.9782,18844
Point Pleasant,NJ,40.0772,-74.0702,18839
Greenfield,CA,36.3242,-121.2428,18833
Springboro,OH,39.5615,-84.2348,18831
Chowchilla,CA,37.1095,-120.2349,18826
Ferguson,MO,38.7490,-90.2950,18826
Altus,OK,34.6565,-99.3061,18825
Harrison,NJ,40.7431,-74.1531,18824
Santa Fe Springs,CA,33.9329,-118.0625,18817
Bensenville,IL,41.9579,-87.9442,18801
Rutherford,NJ,40.8203,-74.1057,18781
Bellwood,IL,41.8829,-87.8762,18778
Colonia,NJ,40.5926,-74.3148,18776
North Babylon,NY,40.7314,-73.3248,18776
Ronkonkoma,NY,40.8037,-73.1246,18775
Beltsville,MD,39.0394,-76.9211,18769
Oxon Hill,MD,38.7884,-76.9727,18763
Concord,MO,38.5117,-90.3574,18760
Onalaska,WI,43.8883,-91.2075,18760
Buckhall,VA,38.7239,-77.4476,18751
Berea,OH,41.3696,-81.8641,18724
Round Lake,IL,42.3435,-88.1059,18720
Ottawa,IL,41.3555,-88.8261,18719
Wisconsin Rapids,WI,44.3927,-89.8265,18711
Marshfield,WI,44.6627,-90.1728,18668
Sheridan,WY,44.7961,-106.9642,18660
Creve Coeur,MO,38.6620,-90.4430,18648
Johnstown,PA,40.3260,-78.9194,18647
Fayetteville,GA,33.4501,-84.4710,18633
Country Walk,FL,25.6330,-80.4353,18627
Cimarron Hills,CO,38.8597,-104.6995,18619
Knightdale,NC,35.7911,-78.4966,18614
Sudley,VA,38.7878,-77.4961,18613
Phelan,CA,34.4398,-117.5248,18599
Brook Park,OH,41.4036,-81.8219,18592
West Chester,PA,39.9601,-75.6058,18592
San Carlos Park,FL,26.4765,-81.8193,18590
North Massapequa,NY,40.7031,-73.4678,18577
Newton,KS,38.0368,-97.3449,18576
Melville,NY,40.7824,-73.4088,18561
Springfield,TN,36.4949,-86.8711,18561
Palestine,TX,31.7544,-95.6471,18532
North Bay Shore,NY,40.7602,-73.2617,18524
Lansdale,PA,40.2417,-75.2812,18509
North Myrtle Beach,SC,33.8232,-78.7082,18502
Nederland,TX,29.9707,-94.0015,18502
Martinsburg,WV,39.4582,-77.9776,18502
Trenton,MI,42.1394,-83.1929,18489
Parole,MD,38.9863,-76.5518,18488
Fairwood,WA,47.4467,-122.1430,18477
Lakeway,TX,30.3544,-97.9864,18471
Logansport,IN,40.7472,-86.3520,18471
Elizabeth City,NC,36.2942,-76.2360,18466
Nipomo,CA,35.0319,-120.4985,18440
Phoenixville,PA,40.1359,-75.5201,18437
Franklin Park,IL,41.9361,-87.8794,18435
Albert Lea,MN,43.6548,-93.3643,18433
Selma,AL,32.4166,-87.0336,18429
Arroyo Grande,CA,35.1241,-120.5845,18422
Dover,NJ,40.8859,-74.5597,18418
Harrisburg,NC,35.3125,-80.6485,18415
Hybla Valley,VA,38.7484,-77.0821,18410
Tallmadge,OH,41.1023,-81.4216,18409
Pinecrest,FL,25.6650,-80.3042,18405
Cinco Ranch,TX,29.7395,-95.7607,18399
Burlington,KY,39.0223,-84.7217,18394
Palos Hills,IL,41.6986,-87.8266,18379
Kingstowne,VA,38.7625,-77.1444,18369
Portsmouth,OH,38.7538,-82.9445,18369
Fairmont,WV,39.4768,-80.1491,18369
Durant,OK,33.9949,-96.3923,18358
North Valley Stream,NY,40.6840,-73.7077,18345
Wantagh,NY,40.6686,-73.5104,18331
Clive,IA,41.6147,-93.7980,18323
Niles,OH,41.1879,-80.7531,18319
Tillmans Corner,AL,30.5819,-88.2128,18313
Republic,MO,37.1452,-93.4446,18313
Franconia,VA,38.7682,-77.1587,18310
Manchester,MO,38.5830,-90.5064,18308
Tavares,FL,28.7920,-81.7352,18290
Newburyport,MA,42.8124,-70.8878,18282
Knik-Fairview,AK,61.5082,-149.6252,18282
Ocean Springs,MS,30.4082,-88.7861,18275
Seagoville,TX,32.6530,-96.5456,18263
Schofield Barracks,HI,21.4936,-158.0617,18255
Gibsonton,FL,27.8260,-82.3761,18242
McAlester,OK,34.9257,-95.7734,18225
Amsterdam,NY,42.9420,-74.1906,18218
Kingsland,GA,30.8194,-81.7216,18217
Lake Ronkonkoma,NY,40.8297,-73.1128,18214
Lenoir,NC,35.9094,-81.5249,18205
St. Marys,GA,30.7567,-81.5722,18200
Cudahy,WI,42.9467,-87.8641,18197
Trinity,FL,28.1809,-82.6582,18191
Steiner Ranch,TX,30.3654,-97.8960,18189
Menasha,WI,44.2125,-88.4271,18157
Lebanon,OR,44.5317,-122.9071,18150
Willimantic,CT,41.7171,-72.2114,18150
St. Michael,MN,45.2014,-93.6920,18148
Sycamore,IL,41.9957,-88.6821,18144
North Druid Hills,GA,33.8185,-84.3254,18143
Upper Grand Lagoon,FL,30.1690,-85.7407,18140
Charleston,IL,39.4842,-88.1781,18130
Colonial Heights,VA,37.2650,-77.3969,18127
Blythe,CA,33.6219,-114.6195,18125
Steubenville,OH,40.3653,-80.6519,18122
Jacksonville,IL,39.7292,-90.2317,18114
Burke Centre,VA,38.7903,-77.2999,18113
Natchitoches,LA,31.7315,-93.0975,18105
Ashtabula,OH,41.8805,-80.7984,18091
Canby,OR,45.2652,-122.6867,18078
Bostonia,CA,32.8189,-116.9480,18074
La Marque,TX,29.3683,-94.9941,18065
Scarsdale,NY,40.9902,-73.7773,18063
Maryland City,MD,39.1016,-76.8051,18059
Boone,NC,36.2111,-81.6669,18055
White Settlement,TX,32.7554,-97.4605,18040
Sevierville,TN,35.8872,-83.5678,18038
Roosevelt,NY,40.6797,-73.5837,18019
Castaic,CA,34.4818,-118.6316,18017
Alice,TX,27.7556,-98.0653,18001
Alton,TX,26.2884,-98.3098,17993
Centralia,WA,46.7223,-122.9696,17988
Crowley,TX,32.5781,-97.3585,17977
Oconomowoc,WI,43.0996,-88.4948,17969
Redland,MD,39.1339,-77.1464,17965
Dumont,NJ,40.9452,-73.9923,17965
Laurel,VA,37.6375,-77.5062,17962
Farmington,MO,37.7822,-90.4282,17959
Shorewood,IL,41.5169,-88.2146,17947
McKeesport,PA,40.3418,-79.8440,17935
Cohoes,NY,42.7732,-73.7077,17931
Cary,IL,42.2129,-88.2494,17919
Bay City,TX,28.9838,-95.9601,17918
Groveland,FL,28.6098,-81.8246,17896
Cullman,AL,34.1775,-86.8407,17892
North Aurora,IL,41.8086,-88.3414,17892
Ocean Acres,NJ,39.7430,-74.2805,17886
North Canton,OH,40.8742,-81.3971,17884
Panama City Beach,FL,30.2370,-85.8776,17882
Tiffin,OH,41.1165,-83.1805,17882
Bon Air,VA,37.5187,-77.5713,17846
Gretna,LA,29.9101,-90.0515,17836
Godfrey,IL,38.9577,-90.2156,17812
El Dorado,AR,33.2184,-92.6640,17800
Cameron Park,CA,38.6738,-120.9872,17790
Calverton,MD,39.0578,-76.9488,17772
Winder,GA,33.9917,-83.7218,17768
Troy,AL,31.8021,-85.9664,17765
Anoka,MN,45.2099,-93.3893,17749
Eastlake,OH,41.6581,-81.4322,17743
New River,AZ,33.8835,-112.0858,17731
Brownsville,FL,25.8216,-80.2417,17726
Mount Washington,KY,38.0430,-85.5551,17723
Spanish Lake,MO,38.7884,-90.2077,17721
Idylwood,VA,38.8896,-77.2056,17687
Iselin,NJ,40.5697,-74.3172,17684
Estelle,LA,29.8447,-90.1021,17650
Bethpage,NY,40.7495,-73.4856,17627
Wayne,MI,42.2774,-83.3877,17624
New Philadelphia,OH,40.4860,-81.4401,17622
Bryn Mawr-Skyway,WA,47.4949,-122.2410,17620
Takoma Park,MD,38.9810,-77.0028,17610
Humacao,PR,18.1520,-65.8204,17607
Kirksville,MO,40.1986,-92.5752,17600
Pataskala,OH,40.0110,-82.7155,17598
St. Matthews,KY,38.2497,-85.6384,17588
Cortland,NY,42.6004,-76.1784,17577
Havelock,NC,34.9078,-76.8987,17570
Jenison,MI,42.9063,-85.8269,17570
Coalinga,CA,36.1420,-120.3242,17560
Laguna Woods,CA,33.6099,-117.7299,17546
Lemont,IL,41.6695,-87.9838,17535
Goodlettsville,TN,36.3330,-86.7026,17522
Woodcrest,CA,33.8789,-117.3687,17492
Lake Butler,FL,28.4862,-81.5460,17465
New Castle,IN,39.9191,-85.3697,17465
Centerton,AR,36.3566,-94.2971,17455
Anacortes,WA,48.4878,-122.6292,17437
Glassmanor,MD,38.8181,-76.9833,17426
Hope Mills,NC,34.9710,-78.9597,17421
Norcross,GA,33.9379,-84.2065,17413
Fate,TX,32.9430,-96.3858,17403
Ammon,ID,43.4745,-111.9568,17401
Morganton,NC,35.7408,-81.7002,17389
Brenham,TX,30.1584,-96.3966,17385
Oak Grove,OR,45.4156,-122.6349,17382
Laurel,MS,31.6956,-89.1449,17375
South Ogden,UT,41.1722,-111.9576,17363
Wahiawa,HI,21.5012,-158.0178,17357
Mount Holly,NC,35.3136,-81.0073,17315
Boerne,TX,29.7847,-98.7292,17290
Streetsboro,OH,41.2396,-81.3456,17282
Milledgeville,GA,33.0874,-83.2414,17278
Stuart,FL,27.1959,-80.2444,17269
Woodmere,NY,40.6375,-73.7219,17267
West Columbia,SC,33.9932,-81.0936,17265
Bellaire,TX,29.7040,-95.4621,17262
Beckley,WV,37.7877,-81.1841,17261
Fulshear,TX,29.6930,-95.8804,17259
Pinehurst,NC,35.1922,-79.4684,17250
El Segundo,CA,33.9170,-118.4018,17243
Fort Thomas,KY,39.0801,-84.4518,17241
Murray,KY,36.6146,-88.3207,17241
Clemson,SC,34.6837,-82.8124,17238
Glenvar Heights,FL,25.7090,-80.3155,17237
Camano,WA,48.1865,-122.4708,17235
Lebanon,IN,40.0324,-86.4551,17196
Mebane,NC,36.0852,-79.2736,17192
Rio Linda,CA,38.6875,-121.4417,17181
Stafford,TX,29.6271,-95.5654,17170
Fairview Park,OH,41.4419,-81.8530,17167
Hannibal,MO,39.7098,-91.3939,17165
El Reno,OK,35.5429,-97.9660,17164
Danville,KY,37.6418,-84.7777,17164
Cañon City,CO,38.4430,-105.2203,17157
Defiance,OH,41.2813,-84.3657,17155
Massapequa Park,NY,40.6817,-73.4496,17149
Hinsdale,IL,41.8007,-87.9273,17148
Gainesville,TX,33.6390,-97.1487,17146
East Riverdale,MD,38.9600,-76.9109,17136
Avenel,NJ,40.5842,-74.2716,17132
Rancho Mirage,CA,33.7635,-116.4271,17129
Ferndale,MD,39.1869,-76.6331,17113
Tifton,GA,31.4624,-83.5203,17112
Pinewood,FL,25.8697,-80.2174,17110
Aurora,OH,41.3118,-81.3450,17108
Oswego,NY,43.4516,-76.5005,17105
Conyers,GA,33.6646,-83.9966,17101
Safety Harbor,FL,28.0080,-82.6964,17093
Hillcrest Heights,MD,38.8373,-76.9641,17090
Terrell,TX,32.7340,-96.2931,17083
Gainesville,VA,38.7931,-77.6347,17081
Manassas Park,VA,38.7709,-77.4429,17081
Groves,TX,29.9457,-93.9164,17078
Los Lunas,NM,34.8115,-106.7803,17072
Norwalk,OH,41.2443,-82.6088,17048
Ashwaubenon,WI,44.4796,-88.0889,17042
Myrtle Grove,FL,30.4158,-87.3027,17023
Huntington,IN,40.8810,-85.5063,17018
Bristol,VA,36.6181,-82.1604,16996
Belle Glade,FL,26.6916,-80.6656,16983
Mattoon,IL,39.4774,-88.3623,16982
Adelphi,MD,39.0017,-76.9649,16977
Flowing Wells,AZ,32.2937,-111.0110,16965
Marion,IL,37.7345,-88.9420,16960
Live Oak,CA,36.9860,-121.9804,16948
Damascus,MD,39.2701,-77.1957,16945
Siloam Springs,AR,36.1844,-94.5315,16944
Shelbyville,KY,38.2067,-85.2292,16932
Kaukauna,WI,44.2773,-88.2641,16929
Calhoun,GA,34.4910,-84.9386,16920
West Haven,UT,41.2083,-112.0541,16918
New Milford,NJ,40.9337,-74.0196,16912
Easton,MD,38.7760,-76.0701,16912
Farmingville,NY,40.8390,-73.0404,16909
Clayton,MO,38.6444,-90.3303,16905
Vincennes,IN,38.6759,-87.5102,16892
Mount Vernon,OH,40.3854,-82.4737,16885
Bridgeview,IL,41.7403,-87.8067,16883
Villa Rica,GA,33.7294,-84.9177,16863
Pendleton,OR,45.6757,-118.8201,16861
Wixom,MI,42.5243,-83.5346,16853
Truckee,CA,39.3455,-120.1848,16850
Aberdeen,WA,46.9757,-123.8094,16842
Westchester,IL,41.8492,-87.8906,16837
Madison,NJ,40.7586,-74.4169,16819
Pampa,TX,35.5479,-100.9651,16817
Buford,GA,34.1192,-83.9903,16811
Port Washington,NY,40.8268,-73.6765,16807
Ada,OK,34.7662,-96.6681,16804
Graham,NC,36.0589,-79.3894,16793
Anna,TX,33.3472,-96.5508,16792
Laconia,NH,43.5725,-71.4775,16786
La Vista,NE,41.1816,-96.0664,16786
Storrs,CT,41.8083,-72.2514,16784
Moraga,CA,37.8439,-122.1225,16750
Country Club Hills,IL,41.5636,-87.7251,16746
Fort Carson,CO,38.7095,-104.7720,16743
Donna,TX,26.1468,-98.0559,16743
Hernando,MS,34.8500,-89.9921,16730
Ukiah,CA,39.1464,-123.2105,16728
Menomonie,WI,44.8893,-91.9084,16721
Centerville,UT,40.9284,-111.8848,16711
Bull Run,VA,38.7802,-77.5204,16709
Powder Springs,GA,33.8659,-84.6840,16698
Hueytown,AL,33.4239,-87.0220,16694
Princeton,TX,33.1778,-96.5044,16683
Ocean Pointe,HI,21.3145,-158.0289,16676
Millbrook,AL,32.5027,-86.3737,16675
East Highland Park,VA,37.5770,-77.3865,16669
Lake St. Louis,MO,38.7846,-90.7886,16665
Washougal,WA,45.5825,-122.3451,16664
Dallas,OR,44.9221,-123.3130,16663
Long Beach,MS,30.3608,-89.1651,16654
Palmetto Estates,FL,25.6211,-80.3616,16612
Four Corners,OR,44.9290,-122.9732,16608
Bellmore,NY,40.6569,-73.5285,16603
Humble,TX,29.9921,-95.2655,16603
Fairview Heights,IL,38.5974,-90.0053,16601
Red Wing,MN,44.5817,-92.6036,16596
Johnstown,CO,40.3499,-104.9482,16596
Beaver Dam,WI,43.4688,-88.8309,16594
Morton,IL,40.6135,-89.4669,16591
Bluffdale,UT,40.4744,-111.9381,16576
Hampton Bays,NY,40.8695,-72.5225,16546
Celina,TX,33.3154,-96.7941,16542
Ojus,FL,25.9563,-80.1606,16530
Sunland Park,NM,31.8201,-106.5958,16488
Cloverly,MD,39.1064,-76.9995,16473
Douglas,AZ,31.3602,-109.5394,16470
Clearlake,CA,38.9589,-122.6330,16468
Vienna,VA,38.8996,-77.2597,16465
Lake Mary,FL,28.7592,-81.3360,16459
McKinleyville,CA,40.9488,-124.0857,16457
Walnut Park,CA,33.9682,-118.2220,16453
South Venice,FL,27.0444,-82.4155,16426
Center Point,AL,33.6447,-86.6852,16422
Dyer,IN,41.4977,-87.5090,16422
Heber,UT,40.5070,-111.3986,16416
Addison,TX,32.9590,-96.8355,16405
Vincent,CA,34.0983,-117.9238,16399
Wolf Trap,VA,38.9395,-77.2842,16394
Artesia,CA,33.8676,-118.0805,16390
Ham Lake,MN,45.2545,-93.2039,16389
Pearl River,NY,41.0615,-74.0047,16387
Fillmore,CA,34.3989,-118.9174,16373
North Decatur,GA,33.8074,-84.2889,16369
South Houston,TX,29.6611,-95.2285,16354
Grosse Pointe Woods,MI,42.4366,-82.8987,16353
Troutdale,OR,45.5372,-122.3955,16353
New Port Richey,FL,28.2468,-82.7170,16348
Sunnyside,WA,46.3157,-120.0058,16343
North Arlington,NJ,40.7874,-74.1273,16339
Stanford,CA,37.4252,-122.1674,16333
Fort Hunt,VA,38.7361,-77.0589,16322
Poplar Bluff,MO,36.7632,-90.4135,16318
Albemarle,NC,35.3594,-80.1915,16318
Lemay,MO,38.5325,-90.2845,16312
Opa-locka,FL,25.8997,-80.2551,16310
Susanville,CA,40.4206,-120.6132,16305
Sayville,NY,40.7478,-73.0840,16290
Crawfordsville,IN,40.0428,-86.8976,16279
Mercedes,TX,26.1533,-97.9128,16274
Olivehurst,CA,39.0795,-121.5566,16262
Welby,CO,39.8403,-104.9655,16260
Vero Beach,FL,27.6463,-80.3930,16254
Hermitage,PA,41.2305,-80.4413,16240
Dyersburg,TN,36.0465,-89.3777,16235
Jasper,IN,38.3933,-86.9402,16231
Payson,AZ,34.2433,-111.3195,16229
Hibbing,MN,47.3980,-92.9486,16224
La Grange,IL,41.8072,-87.8741,16220
Fairburn,GA,33.5496,-84.5914,16215
Tahlequah,OK,35.9112,-94.9770,16213
Griffith,IN,41.5277,-87.4239,16213
Radford,VA,37.1229,-80.5587,16205
Floral Park,NY,40.7227,-73.7029,16180
Aberdeen,MD,39.5151,-76.1733,16176
Lake Wales,FL,27.9195,-81.5961,16173
Taylor,TX,30.5729,-97.4268,16154
Americus,GA,32.0736,-84.2248,16144
Warrington,FL,30.3835,-87.2946,16140
Frankfort,IN,40.2810,-86.5212,16134
Colonial Park,PA,40.2987,-76.8069,16132
Spanish Springs,NV,39.6568,-119.6694,16131
Fullerton,PA,40.6309,-75.4834,16131
Calera,AL,33.1254,-86.7449,16126
Buffalo,MN,45.1794,-93.8644,16121
Parkway,CA,38.4993,-121.4520,16091
South River,NJ,40.4455,-74.3783,16087
Clarksburg,WV,39.2862,-80.3232,16085
Dublin,GA,32.5360,-82.9280,16067
Mount Pleasant,TX,33.1586,-94.9727,16067
Red Hill,SC,33.7777,-79.0111,16060
River Falls,WI,44.8609,-92.6247,16058
Sikeston,MO,36.8854,-89.5877,16054
Bay Village,OH,41.4851,-81.9317,16051
Grandville,MI,42.9004,-85.7564,16043
Prospect Heights,IL,42.1039,-87.9267,16021
Kings Park,NY,40.8881,-73.2475,16008
Washington,IL,40.7050,-89.4340,16008
Summerfield,MD,38.9042,-76.8678,16002
Gatesville,TX,31.4445,-97.7317,15997
West Richland,WA,46.3115,-119.3999,15988
Murraysville,NC,34.2919,-77.8429,15976
Middleburg Heights,OH,41.3696,-81.8150,15975
Hot Springs Village,AR,34.6566,-92.9643,15970
Muscle Shoals,AL,34.7432,-87.6343,15969
Ripon,CA,37.7417,-121.1310,15961
Fremont,OH,41.3535,-83.1147,15954
Firestone,CO,40.1565,-104.9494,15949
The Dalles,OR,45.6053,-121.1818,15942
Saraland,AL,30.8479,-88.1004,15942
Rutland,VT,43.6092,-72.9783,15934
Stallings,NC,35.1088,-80.6598,15932
Marco Island,FL,25.9330,-81.6993,15929
Bellevue,WI,44.4592,-87.9550,15922
New Haven,IN,41.0676,-85.0174,15922
Coos Bay,OR,43.3789,-124.2330,15921
Gardendale,AL,33.6677,-86.8069,15920
Overland,MO,38.6966,-90.3689,15908
Warsaw,IN,41.2448,-85.8465,15905
Richmond Hill,GA,31.9012,-81.3125,15900
Fort Drum,NY,44.0450,-75.7845,15895
Berea,SC,34.8802,-82.4650,15892
Aldine,TX,29.9123,-95.3784,15887
Opelousas,LA,30.5252,-92.0816,15884
Coto de Caza,CA,33.5959,-117.5860,15873
Waterville,ME,44.5441,-69.6624,15872
Fort Mohave,AZ,35.0004,-114.5748,15872
St. Simons,GA,31.1775,-81.3857,15865
Mountain Home,ID,43.1324,-115.6970,15863
Hollins,VA,37.3434,-79.9534,15857
Dixon,IL,41.8439,-89.4794,15855
Dickson,TN,36.0637,-87.3665,15855
New Cassel,NY,40.7602,-73.5649,15841
Mount Dora,FL,28.8142,-81.6344,15830
Sulphur Springs,TX,33.1421,-95.6122,15825
Lithia Springs,GA,33.7811,-84.6487,15825
Jamestown,ND,46.9063,-98.6937,15823
Kerman,CA,36.7248,-120.0625,15817
Glenmont,MD,39.0698,-77.0467,15795
Holly Springs,GA,34.1681,-84.4847,15784
Talladega,AL,33.4333,-86.0986,15782
Stone Ridge,VA,38.9294,-77.5557,15776
Westbury,NY,40.7599,-73.5891,15772
Highland Village,TX,33.0897,-97.0615,15769
Glenn Heights,TX,32.5506,-96.8548,15741
Mount Clemens,MI,42.5977,-82.8821,15735
Isla Vista,CA,34.4128,-119.8614,15732
Elkton,MD,39.6066,-75.8209,15724
White Center,WA,47.5086,-122.3479,15716
Hewitt,TX,31.4520,-97.1960,15707
Auburndale,FL,28.0963,-81.8012,15704
Discovery Bay,CA,37.9063,-121.5990,15704
Los Osos,CA,35.3065,-120.8242,15692
Newton,IA,41.6963,-93.0403,15688
Lady Lake,FL,28.9241,-81.9299,15683
Macomb,IL,40.4709,-90.6807,15681
Mitchell,SD,43.7294,-98.0337,15677
Wailuku,HI,20.8834,-156.5059,15670
Chickasha,OK,35.0409,-97.9474,15655
La Palma,CA,33.8504,-118.0407,15650
Alpine,CA,32.8439,-116.7585,15648
Shively,KY,38.1970,-85.8136,15638
Seaford,NY,40.6678,-73.4922,15636
Rossville,MD,39.3572,-76.4767,15633
Seymour,TN,35.8783,-83.7669,15633
Fort Leonard Wood,MO,37.7562,-92.1274,15629
Weston,WI,44.8906,-89.5487,15609
Grovetown,GA,33.4503,-82.2073,15608
Southchase,FL,28.3793,-81.3903,15592
Mastic,NY,40.8096,-72.8479,15576
Seven Oaks,SC,34.0475,-81.1435,15561
Monroe,OH,39.4461,-84.3667,15560
Live Oak,TX,29.5545,-98.3404,15554
Cherryland,CA,37.6792,-122.1038,15552
Azalea Park,FL,28.5473,-81.2956,15549
Greenwood Village,CO,39.6153,-104.9131,15548
Indianola,IA,41.3629,-93.5652,15544
Brooklyn Park,MD,39.2170,-76.6174,15541
Hugo,MN,45.1671,-92.9588,15541
Niceville,FL,30.5290,-86.4748,15532
Hartford,WI,43.3223,-88.3784,15526
Wilmington Island,GA,32.0033,-80.9752,15521
Candelaria,PR,18.4042,-66.2175,15498
Batavia,NY,42.9987,-78.1802,15497
Rio Grande City,TX,26.3808,-98.8215,15494
Princeton Meadows,NJ,40.3347,-74.5651,15491
Berea,KY,37.5904,-84.2898,15465
Scottsboro,AL,34.6438,-86.0491,15446
Chubbuck,ID,42.9263,-112.4623,15445
Grain Valley,MO,39.0171,-94.2084,15435
Glenn Dale,MD,38.9833,-76.8040,15426
Lynden,WA,48.9502,-122.4545,15410
Carthage,MO,37.1503,-94.3225,15395
Springdale,NJ,39.8769,-74.9724,15393
Uvalde,TX,29.2152,-99.7782,15374
Three Lakes,FL,25.6415,-80.4000,15367
Greeneville,TN,36.1680,-82.8197,15361
Glasgow,DE,39.6015,-75.7473,15342
Mastic Beach,NY,40.7664,-72.8369,15333
Yankton,SD,42.8901,-97.3927,15332
